timestamp,temperature_C,dewpoint_C,pressure_hPa,wind_speed_kmh,wind_direction_deg,relative_humidity_pct
2024-01-01 00:00:00,10.761353,7.2073975,901.9656,7.126474,37.55237,78.68694
2024-01-01 01:00:00,10.708527,7.179352,902.4956,7.3842087,38.896027,78.81255
2024-01-01 02:00:00,11.373566,7.5505676,903.13873,7.5765777,40.807526,77.347206
2024-01-01 03:00:00,11.805298,7.614441,903.7576,7.659283,43.294556,75.50032
2024-01-01 04:00:00,12.540497,7.9129944,904.06415,7.4593525,45.849487,73.414154
2024-01-01 05:00:00,15.048187,8.761963,903.90265,6.9193063,45.785126,66.07683
2024-01-01 06:00:00,15.945801,8.820801,903.262,6.2242703,42.419342,62.63146
2024-01-01 07:00:00,16.283691,8.775116,902.3184,5.6926007,35.481415,61.107296
2024-01-01 08:00:00,17.527039,8.722137,901.4292,5.575776,28.323822,56.273937
2024-01-01 09:00:00,17.677582,8.566681,900.7721,5.7555437,24.625854,55.15937
2024-01-01 10:00:00,16.344055,8.626831,900.4598,5.628568,23.588348,60.265766
2024-01-01 11:00:00,16.157776,8.584991,900.5937,6.218539,29.312134,60.81294
2024-01-01 12:00:00,15.83316,8.62207,900.9271,6.5854692,33.328278,62.242256
2024-01-01 13:00:00,15.587677,8.7170105,901.4788,6.796802,36.656677,63.634705
2024-01-01 14:00:00,14.451813,8.470276,902.09155,6.890325,38.982635,67.32489
2024-01-01 15:00:00,13.398956,8.126801,902.6133,6.85185,40.376434,70.424446
2024-01-01 16:00:00,13.150665,8.068207,902.8441,6.728392,41.181854,71.28955
2024-01-01 17:00:00,12.2517395,7.7335205,902.78296,6.574749,41.150757,73.91072
2024-01-01 18:00:00,12.021515,7.617096,902.4596,6.5255756,40.65277,74.44564
2024-01-01 19:00:00,11.782745,7.512787,902.045,6.564302,40.012146,75.09026
2024-01-01 20:00:00,11.061371,7.1391907,901.6373,6.679825,39.139618,76.77529
2024-01-01 21:00:00,10.938995,7.065338,901.3395,6.875381,37.976654,77.0111
2024-01-01 22:00:00,10.467865,6.825287,901.3175,6.89523,37.637054,78.166374
2024-01-01 23:00:00,10.328583,6.701355,901.2628,7.241985,37.814026,78.22748
2024-01-02 00:00:00,10.398041,6.6845703,901.5084,7.4226317,38.659668,77.77614
2024-01-02 01:00:00,10.385986,6.649994,901.9663,7.545078,40.293182,77.65402
2024-01-02 02:00:00,11.17807,7.084503,902.6075,7.7305217,42.031616,75.89878
2024-01-02 03:00:00,11.578522,7.1331787,903.15173,7.8843603,44.726105,74.16052
2024-01-02 04:00:00,12.263977,7.374237,903.4357,7.8295197,46.70038,72.06338
2024-01-02 05:00:00,14.789642,8.131897,903.2434,7.5162945,46.21591,64.379005
2024-01-02 06:00:00,15.671783,8.188171,902.6135,7.0518293,42.809265,61.066185
2024-01-02 07:00:00,16.056885,8.1137085,901.72235,6.5877824,36.781097,59.281273
2024-01-02 08:00:00,17.299194,8.069244,900.864,6.3815465,31.01538,54.61895
2024-01-02 09:00:00,17.440643,7.8889465,900.2915,6.420329,27.776123,53.473663
