timestamp,temperature_C,dewpoint_C,pressure_hPa,wind_speed_kmh,wind_direction_deg,relative_humidity_pct
2020-10-01 00:00:00,19.600159,16.040802,896.5444,9.3536825,256.94183,79.92598
2020-10-01 01:00:00,19.715668,16.091003,897.05865,9.093506,256.54337,79.60958
2020-10-01 02:00:00,20.882477,16.236542,897.6754,9.058185,255.95041,74.76421
2020-10-01 03:00:00,21.561768,16.301758,898.1576,9.583505,255.73541,72.01157
2020-10-01 04:00:00,22.018341,16.27948,898.3822,10.20661,256.92807,69.931915
2020-10-01 05:00:00,23.77295,16.251465,898.19385,10.78086,258.59418,62.768948
2020-10-01 06:00:00,24.44345,16.065735,897.68054,11.395947,260.4631,59.58325
2020-10-01 07:00:00,24.625244,16.09253,896.9174,11.879286,262.05597,59.03952
2020-10-01 08:00:00,25.249207,15.853882,896.1763,12.197592,263.24088,56.022305
2020-10-01 09:00:00,25.328491,15.69986,895.577,12.246246,264.49844,55.212177
2020-10-01 10:00:00,24.46524,16.001434,895.1643,11.4781475,267.8461,59.26187
2020-10-01 11:00:00,24.312012,15.958893,895.20026,10.490701,267.8806,59.646027
2020-10-01 12:00:00,24.13916,15.845062,895.5111,9.234692,266.0338,59.830822
2020-10-01 13:00:00,23.845154,16.085968,896.0385,8.440383,263.85373,61.840946
2020-10-01 14:00:00,22.832977,16.466797,896.71765,7.8748417,261.2199,67.35174
2020-10-01 15:00:00,21.81485,16.354218,897.3296,7.5421777,257.7329,71.14342
2020-10-01 16:00:00,21.650635,16.31607,897.5854,7.42153,254.27937,71.68653
2020-10-01 17:00:00,20.953003,16.236053,897.5723,7.501602,251.35406,74.4384
2020-10-01 18:00:00,20.751953,16.150726,897.3193,7.7202034,249.97177,74.9559
2020-10-01 19:00:00,20.60022,16.129547,897.0193,7.9775934,249.62024,75.557594
2020-10-01 20:00:00,19.98526,15.965088,896.6474,8.191771,249.9943,77.66374
2020-10-01 21:00:00,19.830719,15.93985,896.4272,8.336737,250.8096,78.28461
2020-10-01 22:00:00,19.438477,15.824158,896.4757,8.034412,254.65746,79.62359
2020-10-01 23:00:00,19.341492,15.77063,896.5871,7.924258,254.00446,79.83166
2020-10-02 00:00:00,19.601624,15.885803,896.8727,7.861599,252.27951,79.13162
2020-10-02 01:00:00,19.625275,15.880646,897.42065,7.7352734,250.23663,78.989456
2020-10-02 02:00:00,20.807343,16.008331,898.0385,7.8362737,248.81592,74.025276
2020-10-02 03:00:00,21.414795,16.038849,898.53937,8.217082,247.59454,71.45461
2020-10-02 04:00:00,22.000854,16.083252,898.6969,8.773572,247.55528,69.13624
2020-10-02 05:00:00,23.786682,15.977356,898.53986,9.311525,248.31209,61.630146
