timestamp,temperature_C,dewpoint_C,pressure_hPa,wind_speed_kmh,wind_direction_deg,relative_humidity_pct
2023-07-01 00:00:00,22.095886,19.40268,895.7269,11.815285,237.76929,84.7219
2023-07-01 01:00:00,22.21637,19.408722,896.3006,12.038037,236.6723,84.13407
2023-07-01 02:00:00,23.126984,19.645966,896.8283,12.875958,236.55048,80.79409
2023-07-01 03:00:00,23.439484,19.582031,897.2356,13.820534,238.1495,78.96946
2023-07-01 04:00:00,23.72345,19.550385,897.42523,14.332825,239.96176,77.477234
2023-07-01 05:00:00,25.007965,19.759155,897.4439,14.499539,240.71294,72.674736
2023-07-01 06:00:00,25.504028,19.743683,897.1623,14.596262,241.38992,70.49302
2023-07-01 07:00:00,25.682281,19.735352,896.69446,14.6236725,241.9461,69.71505
2023-07-01 08:00:00,26.200256,19.802216,896.0691,14.661292,242.48563,67.89046
2023-07-01 09:00:00,26.18991,19.736572,895.5552,14.599393,242.7865,67.65601
2023-07-01 10:00:00,25.78061,19.799347,895.01556,13.691257,245.84476,69.58538
2023-07-01 11:00:00,25.600769,19.749481,894.9701,13.161063,244.44406,70.11446
2023-07-01 12:00:00,25.429016,19.784546,895.2571,12.415135,241.59238,70.98759
2023-07-01 13:00:00,25.223328,19.811157,895.70905,11.744446,237.27603,71.980034
2023-07-01 14:00:00,24.43454,19.865326,896.3588,11.484614,233.22252,75.70439
2023-07-01 15:00:00,23.738068,19.842987,896.9764,11.490104,230.48843,78.82744
2023-07-01 16:00:00,23.562592,19.860565,897.4192,11.673498,228.77296,79.75178
2023-07-01 17:00:00,22.992767,19.739258,897.575,11.936827,228.29735,81.925705
2023-07-01 18:00:00,22.785126,19.67566,897.3828,12.212502,229.08853,82.63589
2023-07-01 19:00:00,22.666718,19.643463,897.02563,12.474945,230.73431,83.06525
2023-07-01 20:00:00,22.1745,19.48468,896.6039,12.619764,232.83205,84.748116
2023-07-01 21:00:00,22.0596,19.42752,896.2578,12.724444,235.29407,85.04074
2023-07-01 22:00:00,21.84851,19.28003,895.8077,12.080294,237.56924,85.35602
2023-07-01 23:00:00,21.77478,19.264832,895.8585,12.056498,238.49591,85.6601
2023-07-02 00:00:00,21.967987,19.314148,896.1232,11.923754,239.66504,84.91613
2023-07-02 01:00:00,22.077484,19.322693,896.5594,11.8950405,240.39273,84.39599
2023-07-02 02:00:00,23.072754,19.5354,897.02,12.431704,241.9699,80.50483
2023-07-02 03:00:00,23.367859,19.459259,897.3508,12.992476,244.62253,78.70874
2023-07-02 04:00:00,23.625244,19.36911,897.4772,13.121328,246.18692,77.06341
2023-07-02 05:00:00,24.91391,19.510712,897.3894,13.170837,247.16406,71.96493
2023-07-02 06:00:00,25.363647,19.496155,897.04584,13.179974,247.96417,69.99945
2023-07-02 07:00:00,25.500946,19.483063,896.5404,13.19747,248.74542,69.37414
2023-07-02 08:00:00,26.099518,19.498413,895.8984,13.218766,249.3962,67.02009
2023-07-02 09:00:00,26.207,19.50644,895.37646,13.133113,249.99774,66.628845
2023-07-02 10:00:00,25.789703,19.375336,895.05994,11.9849415,252.87357,67.74035
2023-07-02 11:00:00,25.666718,19.381866,894.97424,11.77833,251.16272,68.26392
2023-07-02 12:00:00,25.49179,19.355225,895.1772,11.390223,248.10553,68.86228
2023-07-02 13:00:00,25.25644,19.504303,895.6728,10.918514,243.31226,70.48298
2023-07-02 14:00:00,24.368225,19.523712,896.2484,10.723618,238.98486,74.41138
2023-07-02 15:00:00,23.72644,19.548523,896.7826,10.702245,235.69931,77.45432
2023-07-02 16:00:00,23.510803,19.52829,897.1147,10.836082,233.32864,78.36845
2023-07-02 17:00:00,22.804993,19.347565,897.26056,11.154315,232.272,80.870674
2023-07-02 18:00:00,22.63794,19.317535,897.1869,11.465453,232.21268,81.54167
2023-07-02 19:00:00,22.512634,19.319489,896.90375,11.70401,232.97229,82.17439
2023-07-02 20:00:00,22.04303,19.118317,896.53845,11.843607,234.3565,83.50372
2023-07-02 21:00:00,21.952454,19.096466,896.23016,11.931466,235.8701,83.85194
2023-07-02 22:00:00,21.530823,18.817719,896.05615,11.542881,239.96722,84.556404
2023-07-02 23:00:00,21.484863,18.800812,896.13873,11.47795,239.71988,84.70507
2023-07-03 00:00:00,21.740692,18.848175,896.34174,11.330741,239.16135,83.6372
