timestamp,temperature_C,dewpoint_C,pressure_hPa,wind_speed_kmh,wind_direction_deg,relative_humidity_pct
2019-01-01 00:00:00,8.898865,3.906067,904.4116,7.5358887,32.76123,70.91
2019-01-01 01:00:00,8.886078,3.9226685,904.9598,7.571358,35.42743,71.05404
2019-01-01 02:00:00,9.655701,4.179535,905.6708,7.646315,37.857727,68.69499
2019-01-01 03:00:00,10.322937,4.5361023,906.24506,7.6914554,40.58908,67.355804
2019-01-01 04:00:00,11.648285,5.1602173,906.48663,7.5533967,41.259644,64.42592
2019-01-01 05:00:00,14.957703,5.6867676,906.1686,7.071444,39.464478,53.855824
2019-01-01 06:00:00,15.708679,5.3094788,905.336,6.492165,34.3656,49.996803
2019-01-01 07:00:00,16.066162,5.423767,904.26416,6.0027585,27.421265,49.257042
2019-01-01 08:00:00,17.247742,5.228882,903.3172,5.795448,21.22754,45.08147
2019-01-01 09:00:00,17.43042,5.22818,902.8031,5.8519454,18.302612,44.561954
2019-01-01 10:00:00,16.032043,6.261383,902.65564,5.549776,19.29303,52.30826
2019-01-01 11:00:00,15.808228,6.1379395,902.78436,5.870372,25.040894,52.61172
2019-01-01 12:00:00,15.550476,6.231079,903.1545,6.1986575,29.544495,53.831406
2019-01-01 13:00:00,15.120056,5.9873962,903.6378,6.3491898,34.00235,54.416084
2019-01-01 14:00:00,13.941345,5.9952087,904.09906,6.395313,37.39624,58.75088
2019-01-01 15:00:00,12.60022,5.437256,904.4218,6.3635206,39.79779,61.690468
2019-01-01 16:00:00,12.354553,5.324463,904.58545,6.296675,41.667786,62.203938
2019-01-01 17:00:00,11.408051,5.144226,904.5337,6.274466,42.85022,65.384384
2019-01-01 18:00:00,11.119141,5.0747375,904.2835,6.28575,43.381897,66.32629
2019-01-01 19:00:00,10.901825,4.982666,903.9945,6.3364043,43.0058,66.85996
2019-01-01 20:00:00,10.204498,4.766632,903.707,6.432192,41.992157,68.9921
2019-01-01 21:00:00,9.968109,4.673584,903.4178,6.574704,40.554962,69.63746
2019-01-01 22:00:00,9.362701,4.3717346,903.2543,6.6793303,42.126526,71.00957
2019-01-01 23:00:00,9.219849,4.325775,903.17584,6.910165,41.139008,71.46506
2019-01-02 00:00:00,9.508057,4.5033875,903.2562,7.1351185,41.525696,70.969826
2019-01-02 01:00:00,9.504456,4.488037,903.72565,7.385658,42.819183,70.91085
2019-01-02 02:00:00,10.3862915,4.8623962,904.39124,7.6640587,44.13504,68.61669
2019-01-02 03:00:00,11.248627,5.3201904,905.01404,7.8915625,46.306763,66.891136
2019-01-02 04:00:00,12.3280945,5.9487305,905.31854,7.661235,47.93448,65.06575
2019-01-02 05:00:00,15.271942,6.5483093,905.04297,7.1609116,47.236603,56.01171
2019-01-02 06:00:00,15.981018,6.1654053,904.343,6.652418,42.86322,52.132786
2019-01-02 07:00:00,16.272583,6.227936,903.3998,6.2472954,37.154663,51.393497
2019-01-02 08:00:00,17.424408,5.9683228,902.59,6.069526,31.421051,46.924736
2019-01-02 09:00:00,17.575409,6.017273,902.199,6.1742215,27.7872,46.63714
2019-01-02 10:00:00,16.247498,6.771759,902.0126,5.9661713,26.285248,53.43785
2019-01-02 11:00:00,16.085052,6.842407,902.2569,6.549682,29.786133,54.256577
2019-01-02 12:00:00,15.802277,6.6297913,902.6191,6.8511863,32.272644,54.444695
2019-01-02 13:00:00,15.4765625,6.6440125,903.1365,7.071991,34.953278,55.646164
2019-01-02 14:00:00,14.363983,6.604004,903.6989,7.1197505,37.560364,59.61361
2019-01-02 15:00:00,12.80658,6.252533,904.139,7.039202,39.352997,64.392235
2019-01-02 16:00:00,12.437347,6.086975,904.3212,6.8437233,40.955505,65.22036
2019-01-02 17:00:00,11.685394,5.9917297,904.29663,6.6634803,42.265137,68.08057
2019-01-02 18:00:00,11.356079,5.863922,904.1563,6.5354276,42.76172,68.96702
2019-01-02 19:00:00,11.133972,5.772461,903.948,6.494208,42.054596,69.54792
2019-01-02 20:00:00,10.419891,5.5043335,903.707,6.549483,40.39685,71.58774
2019-01-02 21:00:00,10.210541,5.347809,903.4361,6.700053,38.56491,71.81074
2019-01-02 22:00:00,9.529358,5.117859,903.2174,6.3577094,39.529175,73.97094
2019-01-02 23:00:00,9.30603,4.90625,903.2753,6.633489,37.97592,73.991486
2019-01-03 00:00:00,9.511536,5.0678406,903.51917,6.8302326,37.56317,73.802246
2019-01-03 01:00:00,9.443359,5.0274963,904.1523,7.0038567,37.79904,73.933136
2019-01-03 02:00:00,10.209808,5.36734,904.8566,7.1251917,38.436096,71.91169
2019-01-03 03:00:00,10.605988,5.5418396,905.6244,7.212677,39.3002,70.88966
2019-01-03 04:00:00,11.851105,6.1518555,905.9673,6.933076,38.165955,68.08876
2019-01-03 05:00:00,14.691101,6.4033203,905.7957,6.7722344,33.911316,57.56745
2019-01-03 06:00:00,15.615051,6.1559753,905.1027,6.6107683,28.099304,53.332306
2019-01-03 07:00:00,15.958252,6.241791,904.1838,6.5379033,21.644653,52.48433
2019-01-03 08:00:00,16.963684,5.8904114,903.3272,6.6201863,16.384277,48.05291
2019-01-03 09:00:00,17.160095,5.7798157,902.79016,6.8888016,14.182373,47.097404
2019-01-03 10:00:00,15.81311,6.6826477,902.4886,6.8072677,12.608063,54.60493
2019-01-03 11:00:00,15.6427,6.53067,902.595,7.282345,18.511536,54.629826
2019-01-03 12:00:00,15.451965,6.455719,902.82385,7.6072426,21.344177,55.017014
2019-01-03 13:00:00,15.164612,6.410095,903.1832,7.9591355,23.930359,55.86536
2019-01-03 14:00:00,13.872772,6.485962,903.64557,8.167915,26.03656,61.043377
2019-01-03 15:00:00,12.575775,6.0838013,904.0185,8.22432,27.472076,64.616684
2019-01-03 16:00:00,12.156067,5.823059,904.14575,8.164068,28.878845,65.236435
