timestamp,temperature_C,dewpoint_C,pressure_hPa,wind_speed_kmh,wind_direction_deg,relative_humidity_pct
2022-07-01 00:00:00,21.894653,18.99112,894.4775,10.457347,247.72388,83.59716
2022-07-01 01:00:00,22.066498,19.050476,894.88873,10.236451,248.65175,83.03246
2022-07-01 02:00:00,23.154358,19.25241,895.3299,10.321185,249.50153,78.71087
2022-07-01 03:00:00,23.48993,19.172363,895.61945,10.667261,250.94165,76.748634
2022-07-01 04:00:00,23.815552,19.128357,895.81,10.851278,252.38312,75.0521
2022-07-01 05:00:00,24.999634,19.19107,895.7749,11.016654,253.59615,70.1881
2022-07-01 06:00:00,25.502594,19.19336,895.48315,11.158033,254.75868,68.128136
2022-07-01 07:00:00,25.65216,19.129333,894.9615,11.229625,255.8278,67.25704
2022-07-01 08:00:00,26.317505,19.145111,894.3647,11.184073,256.60867,64.723564
2022-07-01 09:00:00,26.331573,19.069641,893.7647,11.053523,256.8921,64.36634
2022-07-01 10:00:00,26.033112,18.990417,893.2163,9.851043,253.858,65.18887
2022-07-01 11:00:00,25.927643,18.90384,892.9567,9.662267,252.20753,65.2436
2022-07-01 12:00:00,25.772003,18.97641,892.9858,9.29792,248.42506,66.14691
2022-07-01 13:00:00,25.566315,19.034515,893.3435,9.078492,242.90396,67.20216
2022-07-01 14:00:00,24.773865,19.286896,893.83734,9.155555,238.25067,71.56586
2022-07-01 15:00:00,23.88263,19.149506,894.44116,9.377964,235.56161,74.84852
2022-07-01 16:00:00,23.679047,19.182251,894.90674,9.6542015,233.71474,75.92576
2022-07-01 17:00:00,23.144226,19.134247,895.141,10.004318,233.43468,78.181496
2022-07-01 18:00:00,22.976715,19.168365,894.99805,10.346002,234.23994,79.14589
2022-07-01 19:00:00,22.793732,19.204468,894.6525,10.675464,235.61931,80.20822
2022-07-01 20:00:00,22.192688,19.034882,894.2375,10.907995,237.48792,82.31647
2022-07-01 21:00:00,22.055603,18.99112,893.8611,11.058664,239.4849,82.78054
