timestamp,temperature_C,dewpoint_C,pressure_hPa,wind_speed_kmh,wind_direction_deg,relative_humidity_pct
2021-07-01 00:00:00,22.27417,18.677155,894.69257,11.355295,232.49783,80.09956
2021-07-01 01:00:00,22.389893,18.595245,895.058,11.558457,231.37999,79.13122
2021-07-01 02:00:00,23.370972,18.877563,895.4253,12.335941,232.01056,75.893005
2021-07-01 03:00:00,23.692688,18.867401,895.6668,13.039366,233.67157,74.38814
2021-07-01 04:00:00,23.950073,18.779114,895.7188,13.427792,235.10806,72.84251
2021-07-01 05:00:00,25.23462,18.926117,895.58545,13.70169,235.70772,68.078354
2021-07-01 06:00:00,25.770752,18.893097,895.2368,13.946475,236.08597,65.80871
2021-07-01 07:00:00,25.946198,18.848175,894.76874,14.1740885,236.59036,64.94582
2021-07-01 08:00:00,26.523376,18.829468,894.2519,14.241875,237.45786,62.695343
2021-07-01 09:00:00,26.660675,18.768219,893.7997,14.15864,238.02759,61.952663
2021-07-01 10:00:00,26.023743,18.433594,893.215,13.12603,239.95172,62.99337
2021-07-01 11:00:00,25.884186,18.400238,893.238,12.834615,239.00183,63.383347
2021-07-01 12:00:00,25.7529,18.436768,893.5159,12.372651,236.95163,64.02479
2021-07-01 13:00:00,25.537445,18.41513,893.9123,11.918496,233.53966,64.76068
2021-07-01 14:00:00,24.653992,18.521729,894.45276,11.700261,230.01303,68.71803
2021-07-01 15:00:00,23.903961,18.52652,894.9844,11.78887,227.51833,71.89967
2021-07-01 16:00:00,23.706696,18.5914,895.3672,12.006408,225.9856,73.05406
2021-07-01 17:00:00,23.059296,18.610168,895.5641,12.315855,225.7553,76.054016
2021-07-01 18:00:00,22.87024,18.62207,895.4528,12.646113,226.32115,76.98676
2021-07-01 19:00:00,22.768219,18.660522,895.1725,12.918927,227.26474,77.65081
2021-07-01 20:00:00,22.185364,18.524658,894.83765,13.083562,228.3432,79.76894
2021-07-01 21:00:00,21.967072,18.472778,894.6287,13.104249,229.43811,80.57504
2021-07-01 22:00:00,21.700806,18.266144,894.5403,11.979776,231.14343,80.84172
2021-07-01 23:00:00,21.655273,18.2753,894.6574,12.022168,230.22162,81.1136
2021-07-02 00:00:00,21.8768,18.34964,894.86053,11.97635,229.10904,80.39729
2021-07-02 01:00:00,22.033813,18.387726,895.16077,11.980322,227.54498,79.82127
2021-07-02 02:00:00,22.925293,18.55832,895.5691,12.678421,227.28596,76.42494
2021-07-02 03:00:00,23.143158,18.460968,895.9016,13.518231,228.71347,74.96574
2021-07-02 04:00:00,23.411377,18.395416,896.12085,13.967054,230.32996,73.45878
2021-07-02 05:00:00,24.655396,18.586487,896.1252,14.194155,231.66772,68.99138
2021-07-02 06:00:00,25.173157,18.549377,895.90533,14.330415,232.74329,66.737625
2021-07-02 07:00:00,25.319,18.54367,895.5111,14.3375635,233.80344,66.13725
2021-07-02 08:00:00,25.922333,18.592712,895.05786,14.197221,234.77533,64.00721
2021-07-02 09:00:00,26.013733,18.548676,894.6756,13.955533,235.78993,63.4866
2021-07-02 10:00:00,25.673279,18.362762,894.1373,12.933458,238.4294,64.03014
2021-07-02 11:00:00,25.597107,18.344696,894.1989,12.539632,238.59488,64.24741
2021-07-02 12:00:00,25.43805,18.353333,894.4777,11.913077,237.86569,64.892365
2021-07-02 13:00:00,25.221466,18.400879,895.00385,11.1839285,236.37833,65.929886
2021-07-02 14:00:00,24.491486,18.446442,895.6143,10.733407,233.97961,69.062805
2021-07-02 15:00:00,23.671509,18.402557,896.1766,10.577948,232.54462,72.34831
2021-07-02 16:00:00,23.469452,18.460205,896.61224,10.630133,231.755,73.49968
2021-07-02 17:00:00,22.827515,18.490356,896.7645,10.711664,232.20831,76.55254
2021-07-02 18:00:00,22.690887,18.53714,896.64624,10.88288,233.11795,77.41579
2021-07-02 19:00:00,22.52594,18.545746,896.252,11.033701,234.3905,78.23692
