timestamp,temperature_C,dewpoint_C,pressure_hPa,wind_speed_kmh,wind_direction_deg,relative_humidity_pct
2018-10-01 00:00:00,19.19632,15.72345,899.30585,0.5786507,237.48666,80.31371
2018-10-01 01:00:00,19.224152,15.756805,899.80804,0.50165534,208.47406,80.34585
2018-10-01 02:00:00,20.602448,16.29721,900.42804,0.6867436,177.90009,76.35883
2018-10-01 03:00:00,21.236328,16.13916,900.89667,1.0556575,176.70642,72.70428
2018-10-01 04:00:00,21.742737,16.29538,900.989,1.3978742,189.07115,71.19025
2018-10-01 05:00:00,23.41861,16.37088,900.7394,1.6725368,204.10884,64.61296
2018-10-01 06:00:00,24.362213,16.196411,900.2713,2.0175495,218.75475,60.374886
2018-10-01 07:00:00,24.565918,16.223328,899.57196,2.3393037,232.27872,59.745552
2018-10-01 08:00:00,25.209595,15.924377,898.8168,2.6573997,243.1482,56.408043
2018-10-01 09:00:00,25.311615,15.87265,898.1506,2.8162315,252.25702,55.881657
2018-10-01 10:00:00,24.296478,16.187195,897.8047,3.146431,273.0448,60.577564
2018-10-01 11:00:00,24.172852,16.149384,897.9763,2.3020911,274.36243,60.88136
2018-10-01 12:00:00,23.958282,16.09134,898.36206,1.6972038,268.8389,61.442875
2018-10-01 13:00:00,23.6846,16.21637,898.89343,1.1708333,258.3426,62.962677
2018-10-01 14:00:00,22.647552,16.434235,899.5574,0.7401954,229.35086,67.97236
2018-10-01 15:00:00,21.390167,16.158875,900.12946,0.816565,186.88092,72.1125
2018-10-01 16:00:00,21.148193,16.1221,900.44147,1.1877817,170.22375,73.01898
2018-10-01 17:00:00,20.334717,16.100952,900.4515,1.5350018,167.09149,76.66541
2018-10-01 18:00:00,20.072632,15.98642,900.23047,1.7244816,168.6698,77.35012
2018-10-01 19:00:00,19.899841,15.947235,899.9052,1.8257526,171.78656,77.98675
2018-10-01 20:00:00,19.242828,15.745941,899.5343,1.8079097,174.55457,80.196724
2018-10-01 21:00:00,19.075775,15.666931,899.2532,1.7327902,176.63153,80.62721
2018-10-01 22:00:00,18.752289,15.558105,899.19696,1.780673,197.61731,81.70064
2018-10-01 23:00:00,18.677185,15.492615,899.36414,1.545882,197.05803,81.74144
2018-10-02 00:00:00,19.108276,15.62265,899.7848,1.2693818,192.5065,80.23623
2018-10-02 01:00:00,19.135406,15.572296,900.35095,1.0552703,177.87897,79.842834
2018-10-02 02:00:00,20.248169,15.72995,900.9641,1.0274168,161.98096,75.2712
2018-10-02 03:00:00,20.733826,15.855133,901.435,1.1484905,165.20276,73.63691
2018-10-02 04:00:00,21.149841,15.867859,901.6252,1.2642403,183.39157,71.836136
2018-10-02 05:00:00,22.892456,16.025024,901.4744,1.3612878,203.59381,65.24678
