timestamp,temperature_C,dewpoint_C,pressure_hPa,wind_speed_kmh,wind_direction_deg,relative_humidity_pct
2019-07-01 00:00:00,22.169098,18.864014,893.92334,12.473243,232.21275,81.56047
2019-07-01 01:00:00,22.29181,18.817047,894.34546,12.582409,230.96446,80.71633
2019-07-01 02:00:00,23.412567,18.99112,894.73883,13.207423,230.73586,76.24121
2019-07-01 03:00:00,23.769653,18.965363,895.0103,13.789217,231.7416,74.49851
2019-07-01 04:00:00,24.112701,18.999054,895.0542,14.151612,232.71155,73.131966
2019-07-01 05:00:00,25.561829,19.006897,894.9075,14.355796,233.137,67.10436
2019-07-01 06:00:00,26.141754,18.909332,894.5054,14.527999,233.24512,64.44441
2019-07-01 07:00:00,26.34964,18.962616,894.04236,14.737249,233.1177,63.869904
2019-07-01 08:00:00,26.952667,18.846252,893.4801,14.914479,233.06033,61.195217
2019-07-01 09:00:00,27.028595,18.860199,892.99414,15.033299,233.34262,60.975945
2019-07-01 10:00:00,26.448425,18.807434,892.48834,14.087081,236.33868,62.88641
2019-07-01 11:00:00,26.340729,18.694305,892.3345,13.951698,235.96767,62.841404
2019-07-01 12:00:00,26.102234,18.657959,892.46173,13.608857,234.20183,63.58845
2019-07-01 13:00:00,25.923157,18.618835,892.822,13.164676,230.8854,64.10879
2019-07-01 14:00:00,25.129791,18.824524,893.3677,12.911049,227.74785,68.07142
2019-07-01 15:00:00,24.216675,18.87564,894.007,12.885707,225.42606,72.11951
2019-07-01 16:00:00,23.992218,18.971924,894.53564,13.01182,223.93295,73.538376
2019-07-01 17:00:00,23.37851,19.031738,894.734,13.233157,223.35155,76.59188
2019-07-01 18:00:00,23.145905,18.874695,894.6457,13.50144,223.61902,76.91805
2019-07-01 19:00:00,22.98703,18.887878,894.4299,13.713002,224.37837,77.72481
2019-07-01 20:00:00,22.48236,18.82431,894.1106,13.872369,225.29485,79.82277
2019-07-01 21:00:00,22.333008,18.834473,893.9285,13.978488,226.3788,80.60199
2019-07-01 22:00:00,21.97754,18.842773,893.9585,13.115963,228.43057,82.40884
2019-07-01 23:00:00,21.914612,18.854034,894.12885,13.139894,228.29755,82.784
2019-07-02 00:00:00,22.120117,18.887756,894.4402,13.102207,227.89421,81.92553
2019-07-02 01:00:00,22.205902,18.795044,894.9596,13.062285,226.91212,81.02804
2019-07-02 02:00:00,23.092133,18.958984,895.37024,13.475415,225.90918,77.57567
2019-07-02 03:00:00,23.667725,18.885193,895.7111,13.943628,226.33768,74.58287
2019-07-02 04:00:00,24.040985,18.940063,895.8314,14.280861,227.10365,73.17766
2019-07-02 05:00:00,25.148865,19.09845,895.7883,14.442623,227.8361,69.16636
2019-07-02 06:00:00,25.736145,19.062866,895.57916,14.479352,228.71014,66.64611
2019-07-02 07:00:00,25.928436,19.099579,895.2048,14.455082,229.62735,66.04204
2019-07-02 08:00:00,26.578766,18.993805,894.7636,14.390861,230.50604,63.13539
2019-07-02 09:00:00,26.672699,18.930695,894.2542,14.320487,231.6071,62.540234
2019-07-02 10:00:00,26.29895,18.984558,893.80585,13.348973,233.85959,64.14911
2019-07-02 11:00:00,26.179962,18.973389,893.5904,13.317203,233.65547,64.5566
2019-07-02 12:00:00,26.003174,19.007538,893.6027,13.13459,232.0394,65.37421
