timestamp,temperature_C,dewpoint_C,pressure_hPa,wind_speed_kmh,wind_direction_deg,relative_humidity_pct
2020-04-01 00:00:00,16.462738,11.655243,898.92944,3.2070649,335.96384,73.229256
2020-04-01 01:00:00,16.555267,11.749054,899.54016,3.016745,340.12518,73.25187
2020-04-01 02:00:00,18.35846,12.115906,900.2332,2.7813578,340.32455,66.97019
2020-04-01 03:00:00,18.8703,12.285736,900.7266,2.4803343,333.328,65.58778
2020-04-01 04:00:00,19.368011,12.363525,900.8519,2.4998066,318.43826,63.910164
2020-04-01 05:00:00,21.809174,12.218079,900.5846,2.920185,304.96027,54.459618
2020-04-01 06:00:00,22.604736,12.026276,900.09,3.5687037,297.20792,51.23396
2020-04-01 07:00:00,22.855621,12.061432,899.37396,4.39452,292.85065,50.57727
2020-04-01 08:00:00,23.750122,11.895203,898.586,5.1471634,292.7393,47.39607
2020-04-01 09:00:00,23.887054,11.812653,897.8493,5.7274814,294.67584,46.752148
2020-04-01 10:00:00,22.91037,12.108734,897.2363,5.7157183,303.36386,50.56699
2020-04-01 11:00:00,22.792816,12.114532,897.09546,5.499232,308.04312,50.94787
2020-04-01 12:00:00,22.66629,12.131256,897.20306,4.7394295,314.2779,51.396824
2020-04-01 13:00:00,22.41101,12.019806,897.56256,4.054261,318.3327,51.81837
2020-04-01 14:00:00,21.12033,12.341583,898.1345,3.6013513,321.93863,57.268494
2020-04-01 15:00:00,19.973663,12.185516,898.7021,3.2812839,326.24927,60.836536
2020-04-01 16:00:00,19.718628,12.094238,898.96295,2.9727912,328.88864,61.43586
2020-04-01 17:00:00,18.662384,12.172821,898.8921,2.7250786,328.69928,65.95421
2020-04-01 18:00:00,18.382446,12.188141,898.63983,2.5622203,326.19537,67.18806
2020-04-01 19:00:00,18.188385,12.129913,898.2981,2.5100183,324.25882,67.75094
2020-04-01 20:00:00,17.426483,12.019684,897.8968,2.5093575,323.49536,70.566055
2020-04-01 21:00:00,17.11612,11.924744,897.5143,2.4392118,324.40036,71.51558
2020-04-01 22:00:00,16.343231,11.799927,897.2104,2.3154292,326.86823,74.496254
2020-04-01 23:00:00,16.267181,11.766327,897.30493,2.0409453,329.88055,74.69221
2020-04-02 00:00:00,16.585388,11.983032,897.5929,1.74808,335.2996,74.248245
2020-04-02 01:00:00,16.6156,11.968292,898.12244,1.3207884,342.52728,74.03391
2020-04-02 02:00:00,18.158936,12.130798,898.8491,1.0322393,334.81866,67.88025
2020-04-02 03:00:00,18.523895,12.224762,899.4738,0.7958495,309.63004,66.75587
2020-04-02 04:00:00,19.037506,12.026825,899.7682,0.8945527,280.47504,63.810974
2020-04-02 05:00:00,21.32962,11.781799,899.6088,1.3749062,264.3271,54.492676
2020-04-02 06:00:00,22.183746,11.454987,899.21173,2.1325238,262.16876,50.6176
2020-04-02 07:00:00,22.396149,11.456268,898.57806,2.9932587,264.51172,49.971874
2020-04-02 08:00:00,23.39038,10.95813,897.87,3.7457607,268.49692,45.5235
2020-04-02 09:00:00,23.517548,10.8284,897.1765,4.1840115,272.5996,44.788017
2020-04-02 10:00:00,22.668121,11.157318,896.62366,4.0406857,279.9193,48.18978
2020-04-02 11:00:00,22.578491,11.269226,896.55524,3.5966103,285.8415,48.813267
2020-04-02 12:00:00,22.408081,11.273071,896.7607,2.6196399,294.30414,49.333813
2020-04-02 13:00:00,22.185669,11.215515,897.264,1.9435748,302.4346,49.81565
2020-04-02 14:00:00,20.885864,11.589386,897.9194,1.5564517,313.95074,55.290806
2020-04-02 15:00:00,19.677002,11.397125,898.6057,1.3229338,327.45154,58.825554
2020-04-02 16:00:00,19.435974,11.373566,899.0144,1.154756,338.7371,59.619926
2020-04-02 17:00:00,18.434357,11.40036,899.0602,1.0406501,342.0554,63.57873
2020-04-02 18:00:00,18.137085,11.3819275,898.88477,1.0157285,339.92493,64.6964
2020-04-02 19:00:00,17.963135,11.439148,898.6365,1.0925007,336.2565,65.655556
2020-04-02 20:00:00,17.08496,11.204437,898.3686,1.2104884,337.16238,68.32591
2020-04-02 21:00:00,16.879486,11.124542,898.1662,1.2827238,340.87396,68.85556
